date,user_name,user_loc,message,full_name,country,country_code,geo_code,longitud_mensaje,palabras,refinado,latitud,longitud,states,Polaridad,Subjetividad,Label
2020-10-08 02:00:56,AmeliaGuntara,Indonesia,@Mike_Pence :: Joe Biden lie person. american is saver.Trump never hate the caption.@SenKamalaHarris : personal par… https://t.co/BjidGq1jad,"Pasar Kliwon, Indonesia",Indonesia,ID,[110.844807  -7.562927],140,17,"['joe', 'biden', 'lie', 'person', 'american', 'never', 'hate', 'caption', 'personal']",110.844807,-7.562927,Non_USA,0.13333333333333333,0.39999999999999997,Positiva
2020-10-08 02:00:34,nattlewis52,"Charlotte, NC",So pretty much Donald trump not shit go Biden,"Charlotte, NC",United States,US,[-80.846786  35.209059],45,9,"['pretty', 'much', 'donald', 'trump', 'shit', 'biden']",-80.846786,35.209059,NC,0.08333333333333333,0.6666666666666666,Positiva
2020-10-08 02:00:32,majordemo,"Catalina Foothills, AZ","Very shrewd, that Kamala Harris can prosecute Donald Trump in a debate in a way that Joe Biden probably cannot. #NowThat’sRadical","Catalina Foothills, AZ",United States,US,[-110.892878   32.302932],129,21,"['shrewd', 'kamala', 'harris', 'prosecute', 'donald', 'trump', 'debate', 'way', 'joe', 'biden', 'probably', 'nowthat', 'sradical']",-110.892878,32.302932,AZ,0.0,0.0,Neutral
2020-10-08 01:59:07,Lizbeth528,United States,"@realDonaldTrump wants to intimidate and bully his way to victory in November.
https://t.co/shO5YErk5u","Casas Adobes, AZ",United States,US,[-111.032309   32.342708],102,13,"['wants', 'intimidate', 'bully', 'way', 'victory', 'november']",-111.032309,32.342708,AZ,0.2,0.1,Positiva
2020-10-08 01:58:31,DanCoxEsq,"Frederick, MD","Senator Harris: “Donald Trump list the trade war with China.”
VP Pence: “lost? Joe Biden never fought it.” #VPDebate","Maryland, USA",United States,US,[-77.236968  38.805114],116,19,"['senator', 'harris', 'donald', 'trump', 'list', 'trade', 'war', 'pence', 'lost', 'joe', 'biden', 'never', 'fought', 'vpdebate']",-77.236968,38.805114,MD,0.0,0.0,Neutral
2020-10-08 01:58:27,CraigHD,"Charlotte, NC","@JoeBiden Stop lying again. Our business, and six employees, closed because of YOU Joe Biden and Gov Cooper! We all… https://t.co/P8VoeqICQg","Charlotte, NC",United States,US,[-80.846786  35.209059],140,21,"['stop', 'lying', 'business', 'six', 'employees', 'closed', 'joe', 'biden', 'gov', 'cooper']",-80.846786,35.209059,NC,-0.1,0.1,Negativa
2020-10-08 01:56:58,1dawg4life,"Huffman, TX","@JoeBiden @KamalaHarris A) Joe Biden Didn’t write this tweet 
B) Joe Biden didn’t pick Kamala
C) She’s contradicted… https://t.co/7iiQWCjo1P","Huffman, TX",United States,US,[-95.104434  30.007325],140,19,"['joe', 'biden', 'write', 'tweet', 'joe', 'biden', 'pick', 'kamala']",-95.104434,30.007325,TX,0.0,0.0,Neutral
2020-10-08 01:56:34,DanCoxEsq,"Frederick, MD",“Joe Biden has been Communist China’s biggest cheerleader. Donald Trump stood up to China and brought manufacturing… https://t.co/wY7lBNQpVW,"Maryland, USA",United States,US,[-77.236968  38.805114],140,18,"['joe', 'biden', 'communist', 'china', 'big', 'cheerleader', 'donald', 'trump', 'stood', 'china', 'brought']",-77.236968,38.805114,MD,0.0,0.1,Neutral
2020-10-08 01:55:19,cswildfeuer,"Nashville,Tn","@SenMikeLee Multiple articles say he did- they may not agree to what degree,but he did
https://t.co/JadMT5dJ6r","Nashville, TN",United States,US,[-86.791549  36.200008],110,16,"['multiple', 'articles', 'say', 'may', 'agree', 'degree']",-86.791549,36.200008,TN,0.0,0.0,Neutral
2020-10-08 01:53:10,BlwdrdBobby,"Henderson, NV",@JoeBiden I believe you. “Joe Biden saved the auto industry. You voted against it.” - Kamala Harris. That was an uppercut and a hook.,"Henderson, NV",United States,US,[-115.038337   36.006256],133,24,"['believe', 'joe', 'biden', 'saved', 'auto', 'industry', 'voted', 'kamala', 'harris', 'uppercut', 'hook']",-115.038337,36.006256,NV,0.0,0.0,Neutral
2020-10-08 01:51:28,AKkevi7,Anchorage Alaska,Vice president pence is a gross negligence suck up. He’s repeating the same lies and false miss information that Do… https://t.co/Jx3NGPB45Y,"Anchorage, AK",United States,US,[-149.758794   61.235042],140,21,"['vice', 'president', 'pence', 'gross', 'negligence', 'suck', 'repeating', 'lies', 'false', 'miss', 'information']",-149.758794,61.235042,AK,-0.20000000000000004,0.3,Negativa
2020-10-08 01:50:29,LGFOKLA,"Muldrow, OK",@KamalaHarris is all about this #GreenNewDeal does she still not realize her running mate @JoeBiden stated last wee… https://t.co/FGqTKN1R2y,"Oklahoma, USA",United States,US,[-98.716992  35.309046],140,19,"['greennewdeal', 'still', 'realize', 'running', 'mate', 'stated', 'last']",-98.716992,35.309046,OK,0.0,0.06666666666666667,Neutral
2020-10-08 01:50:06,MacGuffinDork,Chile,"@KamalaHarris said that @JoeBiden will not ban fracking, as a ""fact"". That something like that is said as a positiv… https://t.co/WywLEtsI4r","Coronel, Chile",Chile,CL,[-73.253066 -37.001102],140,21,"['said', 'ban', 'fracking', 'fact', 'something', 'like', 'said']",-73.253066,-37.001102,Non_USA,0.0,0.0,Neutral
2020-10-08 01:49:22,MorganRadford,NYC,"Shots fired over TRADE WAR. 

@VP Pence: “Lost the trade war with China? @JoeBiden never fought it.”

.… https://t.co/akx8Y1sPi3","Manhattan, NY",United States,US,[-73.968542  40.780709],128,19,"['shots', 'fired', 'trade', 'war', 'pence', 'lost', 'trade', 'war', 'china', 'never', 'fought']",-73.968542,40.780709,NY,0.0,0.0,Neutral
2020-10-08 01:46:00,SenPolehanki,"Livonia, MI",.@KamalaHarris has always been a champion and fighter for us. She shares @JoeBiden’s view of standing up for the ba… https://t.co/9Y0n7mKH91,"Livonia, MI",United States,US,[-83.373349  42.397315],140,21,"['always', 'champion', 'fighter', 'shares', 'view', 'standing']",-83.373349,42.397315,MI,0.0,0.0,Neutral
2020-10-08 01:45:11,JacobAndrewBaum,"Washington, DC","“I don’t even think science knows” is a quote from Donald Trump literally two weeks ago.
Joe Biden and Kamala Harri… https://t.co/OGzfFuCzn6","Washington, DC",United States,US,[-77.014398  38.898603],140,22,"['even', 'think', 'science', 'knows', 'quote', 'donald', 'trump', 'literally', 'two', 'weeks', 'ago', 'joe', 'biden', 'kamala']",-77.014398,38.898603,DC,0.0,0.0,Neutral
2020-10-08 01:44:53,PeteCubaLibre,Broward County,Yes Joe said he want all #ElectricVehicles and who is going to pay for them? @JoeBiden had 47 years and have done?… https://t.co/lyXa7RKcv9,"Fort Lauderdale, FL",United States,US,[-80.149173  26.150368],139,23,"['yes', 'joe', 'said', 'want', 'electricvehicles', 'going', 'pay', 'years', 'done']",-80.149173,26.150368,FL,0.0,0.0,Neutral
2020-10-08 01:42:30,AmeliaGuntara,Indonesia,@JoeBiden succes in economic.@SenKamalaHarris ..no common fear to society.@Mike_Pence visi underway right now will… https://t.co/Tl38Nfc2Ef,"Pasar Kliwon, Indonesia",Indonesia,ID,[110.844807  -7.562927],139,15,"['succes', 'economic', 'common', 'fear', 'society', 'visi', 'underway', 'right']",110.844807,-7.562927,Non_USA,0.06190476190476191,0.41190476190476194,Positiva
2020-10-08 01:42:02,fbmillerii,United States,The lies of @KamalaHarris in this debate are just showing the lack of credibility of the @JoeBiden @KamalaHarris ti… https://t.co/3xskSLEx78,"Raleigh, NC",United States,US,[-78.657837  35.843981],140,20,"['lies', 'debate', 'showing', 'lack', 'credibility']",-78.657837,35.843981,NC,0.0,0.0,Neutral
2020-10-08 01:40:34,IAMSPACEBASE,BRONX,everyone is begging for you to go vote for Donald Trump or Joe Biden and none of that matters because the people wh… https://t.co/wfoBaKkEog,"Bronx, NY",United States,US,[-73.849442  40.850348],140,24,"['everyone', 'begging', 'vote', 'donald', 'trump', 'joe', 'biden', 'none', 'matters', 'people']",-73.849442,40.850348,NY,0.0,0.0,Neutral
2020-10-08 01:40:03,RevChuckCurrie,"Portland, Oregon",The West is burning due to climate change. Hurricanes are more powerful than ever. Donald Trump says climate change… https://t.co/9BeZVXzr9c,"Portland, OR",United States,US,[-122.630908   45.536402],140,20,"['west', 'burning', 'due', 'climate', 'change', 'hurricanes', 'powerful', 'ever', 'donald', 'trump', 'says', 'climate']",-122.630908,45.536402,OR,0.0875,0.6875,Positiva
2020-10-08 01:39:31,Jaden_Reports,"Toledo, OH","Senator Kamala Harris on the economy: ""Joe Biden believes you measure the health and the strength of America's econ… https://t.co/XAMMsvdk7A","Toledo, OH",United States,US,[-83.574671  41.65659 ],140,20,"['senator', 'kamala', 'harris', 'economy', 'joe', 'biden', 'believes', 'measure', 'health', 'strength', 'america']",-83.574671,41.65659,OH,0.0,0.0,Neutral
2020-10-08 01:37:15,PatriciaDoyle10,United States,"@kyle_teamjoe @JoeBiden As a former Oakland Co. Resident, you have made me so happy. My rural genesee neighborhood… https://t.co/R2dqnqwxVe","Michigan, USA",United States,US,[-86.270539  45.00118 ],139,19,"['former', 'oakland', 'resident', 'made', 'happy', 'rural', 'genesee']",-86.270539,45.00118,MI,0.26666666666666666,0.3333333333333333,Positiva
2020-10-08 01:33:27,SandyJLMurdock,United States,@JoeBiden @KamalaHarris Thank you Joe she is doing great vote Biden Harris and save America,"Memphis, TN",United States,US,[-89.922029  35.133521],91,15,"['thank', 'joe', 'great', 'vote', 'biden', 'harris', 'save', 'america']",-89.922029,35.133521,TN,0.8,0.75,Positiva
2020-10-08 01:32:59,goforawalker,"Los Angeles, CA",I love the branding of Joe Biden as “Joe” in contrast to Donald Trump as “Trump.”,"Los Angeles, CA",United States,US,[-118.411906   34.02079 ],81,16,"['love', 'branding', 'joe', 'biden', 'joe', 'contrast', 'donald', 'trump', 'trump']",-118.411906,34.02079,CA,0.5,0.6,Positiva
2020-10-08 01:31:31,katymatkins,"ÜT: 33.488308,-88.480986",I just need to say one thing... @KamalaHarris just said that @JoeBiden puts it all out there. 😂 I think we all know… https://t.co/2g1YjnUaCl,"Mississippi, USA",United States,US,[-89.876449  32.571032],140,24,"['need', 'say', 'one', 'thing', 'said', 'puts', 'think']",-89.876449,32.571032,MS,0.0,0.0,Neutral
2020-10-08 01:30:26,EytanWallace,"Bakersfield, CA","Harris: “On the issue of the economy, I don’t think there could be more or a fundamental difference than Donald Trump and Joe Biden.”","Bakersfield, CA",United States,US,[-119.025163   35.346901],133,24,"['harris', 'issue', 'economy', 'think', 'could', 'fundamental', 'difference', 'donald', 'trump', 'joe', 'biden']",-119.025163,35.346901,CA,0.0,0.0,Neutral
2020-10-08 01:29:21,wendy_atkin,Ohio,Good they should have never stopped https://t.co/YFV94iK4ed,"Ohio, USA",United States,US,[-82.669467  40.36516 ],59,7,"['good', 'never', 'stopped']",-82.669467,40.36516,OH,0.7,0.6000000000000001,Positiva
2020-10-08 01:28:18,RevChuckCurrie,"Portland, Oregon",Donald Trump paid $750 at most in taxes. But he gets the best health care available. All Americans deserve the same… https://t.co/I2WWjB6beN,"Portland, OR",United States,US,[-122.630908   45.536402],140,22,"['donald', 'trump', 'paid', 'taxes', 'gets', 'best', 'health', 'care', 'available', 'americans', 'deserve']",-122.630908,45.536402,OR,0.7,0.35,Positiva
2020-10-08 01:27:45,AmeliaGuntara,Indonesia,@Mike_Pence :: Transparancy Practice we continue.. He say thanks to @JoeBiden about his father...@SenKamalaHarris :… https://t.co/0JVPFjcmkA,"Pasar Kliwon, Indonesia",Indonesia,ID,[110.844807  -7.562927],140,16,"['transparancy', 'practice', 'continue', 'say', 'thanks', 'father']",110.844807,-7.562927,Non_USA,0.2,0.2,Positiva
2020-10-08 01:26:41,stealthguy1968,Indianapolis IN,"@93wibc @VP @JoeBiden Either Biden or Trump wins.. We all know that Trump would be impeached, or Biden wins he will… https://t.co/VnIUIqmdsD","Indianapolis, IN",United States,US,[-86.142922  39.779562],140,22,"['either', 'biden', 'trump', 'wins', 'know', 'trump', 'would', 'impeached', 'biden', 'wins']",-86.142922,39.779562,IN,0.3,0.2,Positiva
2020-10-08 01:26:29,JacobAndrewBaum,"Washington, DC","Reminder: 12,000 people died from the swine flu on Vice President Biden’s watch.
210,000 Americans (and counting) h… https://t.co/XWAQQoca3v","Washington, DC",United States,US,[-77.014398  38.898603],140,19,"['reminder', 'people', 'died', 'swine', 'flu', 'vice', 'president', 'biden', 'watch', 'americans', 'counting']",-77.014398,38.898603,DC,0.0,0.0,Neutral
2020-10-08 01:26:05,JimBurnsQuotes,Philadelphia ,@anthony93304139 @MikeMiss975 Biden went to Syracuse. That makes both Joe and Donald Orangemen,"Pennsylvania, USA",United States,US,[-77.604684  41.117936],94,13,"['biden', 'went', 'syracuse', 'makes', 'joe', 'donald', 'orangemen']",-77.604684,41.117936,PA,0.0,0.0,Neutral
2020-10-08 01:24:21,Newarkguy1973,"Newark, 3rd oldest big US city","After calling Joe Biden a racist who opposed School busing, @KamalaHarris  now claims  she and @JoeBiden were raise… https://t.co/YEQ5eSr1v4","South Orange, NJ",United States,US,[-74.258624  40.748984],140,19,"['calling', 'joe', 'biden', 'racist', 'opposed', 'school', 'busing', 'claims']",-74.258624,40.748984,NJ,0.0,0.0,Neutral
2020-10-08 01:23:38,jcsumers,"Dallas, TX","Kamala Harris just hung her self...If the Drs tell me to take a vaccine I’ll take it, if Donald Trump says take it,… https://t.co/EvhHMGcD6T","Dallas, TX",United States,US,[-96.761754  32.819858],140,24,"['kamala', 'harris', 'hung', 'self', 'drs', 'tell', 'take', 'vaccine', 'take', 'donald', 'trump', 'says', 'take']",-96.761754,32.819858,TX,0.0,0.0,Neutral
2020-10-08 01:22:48,Cfortune97,United States,Wait did he really just say “Stop playing politics with peoples lives”?!?!? Are you kidding me!? What has Donald Tr… https://t.co/voNyuU4Iko,"Virginia, USA",United States,US,[-79.420865  38.003376],140,21,"['wait', 'really', 'say', 'stop', 'playing', 'politics', 'peoples', 'lives', 'kidding', 'donald']",-79.420865,38.003376,VA,0.2,0.2,Positiva
2020-10-08 01:21:58,KevinMLevy,"Philadelphia, PA",It’s FLABBERGASTING that Mike Pence wants to talk more about COVID-19 when POLL AFTER POLL shows that voters trust… https://t.co/4vmnBX9UqD,"Philadelphia, PA",United States,US,[-75.117998  40.004866],139,20,"['flabbergasting', 'mike', 'pence', 'wants', 'talk', 'poll', 'poll', 'shows', 'voters']",-75.117998,40.004866,PA,0.2,0.1,Positiva
2020-10-08 01:21:34,RevChuckCurrie,"Portland, Oregon",Donald Trump and Mike Pence are in court right now trying to take away health care from millions of Americans with… https://t.co/IPyk7YgwjM,"Portland, OR",United States,US,[-122.630908   45.536402],139,22,"['donald', 'trump', 'mike', 'pence', 'court', 'right', 'trying', 'take', 'away', 'health', 'care', 'millions', 'americans']",-122.630908,45.536402,OR,0.2857142857142857,0.5357142857142857,Positiva
2020-10-08 01:14:56,AmeliaGuntara,Indonesia,#CoronaVirus.@SenKamalaHarris :donald trump dont have plan about covid but Joe Biden&amp;Kamala harris has .@JoeBiden :… https://t.co/n1hewMgEnj,"Pasar Kliwon, Indonesia",Indonesia,ID,[110.844807  -7.562927],144,16,"['coronavirus', 'donald', 'trump', 'dont', 'plan', 'covid', 'joe', 'biden', 'amp', 'kamala', 'harris']",110.844807,-7.562927,Non_USA,0.0,0.0,Neutral
2020-10-08 01:04:10,KathyVarzino,"Bradenton, FL","@CaslonRichard @SueFliess @stardazedfla @JoeBiden We are👫! Let me tell you, Florida is lined up and down in my town… https://t.co/O0oO7Q21S9","Bayshore Gardens, FL",United States,US,[-82.593054  27.430255],140,20,"['let', 'tell', 'florida', 'lined']",-82.593054,27.430255,FL,0.0,0.0,Neutral
2020-10-08 01:00:36,MoniqueOnelife,United States,@hedda_martin @ProudSocialist I do know the history and I did state it’s out of fear that I will vote for Joe Biden… https://t.co/iNYhiT1XTS,"Kaneohe, HI",United States,US,[-157.795592   21.406923],140,23,"['know', 'history', 'state', 'fear', 'vote', 'joe']",-157.795592,21.406923,HI,0.0,0.0,Neutral
2020-10-08 00:50:25,RussOnPolitics,"New York, NY",Joe Biden has some fantastic surrogates working for him. He has people like Pete Buttigieg; and Donald Trump has St… https://t.co/9OZtBeYUFL,"Queens, NY",United States,US,[-73.831188  40.67088 ],140,21,"['joe', 'biden', 'fantastic', 'surrogates', 'working', 'people', 'like', 'pete', 'buttigieg', 'donald', 'trump']",-73.831188,40.67088,NY,0.4,0.9,Positiva
2020-10-08 00:34:21,kmbeileb,"New York, NY",@JoeBiden Only platform Biden and Harris has is Covid and Trump has this resolved! Therapeutics and vaccine on trac… https://t.co/8Yy7mlJoTd,"Deptford, NJ",United States,US,[-75.123671  39.815139],140,20,"['platform', 'biden', 'harris', 'covid', 'trump', 'resolved', 'therapeutics', 'vaccine']",-75.123671,39.815139,NJ,0.0,0.0,Neutral
2020-10-08 00:33:18,JayaramMadhu,NYC,PRESIDENT DONALD TRUMP OF UNITED STATES OF AMERICA WILL BE REELECTED AS PRESIDENT IN NOV 2020 ELECTIONS BY MAJORITY… https://t.co/THs5c7ww3k,"Staten Island, NY",United States,US,[-74.153947  40.572376],140,20,"['president', 'donald', 'trump', 'united', 'states', 'america', 'reelected', 'president', 'nov', 'elections']",-74.153947,40.572376,NY,0.0,0.0,Neutral
2020-10-08 00:32:51,kmbeileb,"New York, NY",@JoeBiden @KamalaHarris Also why is Harris supporting illegal aliens accused of sexual assault ( on children no les… https://t.co/WL54rkLBPM,"Deptford, NJ",United States,US,[-75.123671  39.815139],140,19,"['also', 'harris', 'supporting', 'illegal', 'aliens', 'accused', 'sexual', 'assault', 'children']",-75.123671,39.815139,NJ,0.08333333333333333,0.5277777777777778,Positiva
2020-10-08 00:32:19,JayaramMadhu,NYC,PRESIDENT DONALD TRUMP OF UNITED STATES OF AMERICA WILL BE REELECTED AS PRESIDENT IN NOV 2020 ELECTIONS BY MAJORITY… https://t.co/lWx4iUMWWO,"Staten Island, NY",United States,US,[-74.153947  40.572376],140,20,"['president', 'donald', 'trump', 'united', 'states', 'america', 'reelected', 'president', 'nov', 'elections']",-74.153947,40.572376,NY,0.0,0.0,Neutral
2020-10-08 00:31:11,meltedmrrorball,"Knoxville, TN","Donald Trump likes Taylor Swifts music “25% less 🥴” 

and Joe Biden has taste 💙 

#VoteBidenHarris2020… https://t.co/VUrh2fOf7O","Knoxville, TN",United States,US,[-83.963842  35.98247 ],127,17,"['donald', 'trump', 'likes', 'taylor', 'swifts', 'music', 'less', 'joe', 'biden', 'taste']",-83.963842,35.98247,TN,-0.16666666666666666,0.06666666666666667,Negativa
