user_name,message,refinado,nLabel,neg_scores,neu_scores,pos_scores,compound_scores,NOUN,PRON,VERB,ADJ,ADV
IGotChue,@JoeBiden @realDonaldTrump @FoxNews JOE Biden will represent everyone equally especially if they use #geeyourhairsmellsterrific,"['joe', 'biden', 'represent', 'everyone', 'equally', 'especially', 'use', 'geeyourhairsmellsterrific']",0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0
janbhess,@sherlin_melissa @Survivor_JohnS @cher @JoeBiden Yesterday I heard  Biden repeatedly say the police dept. needs mor… https://t.co/F7VROnhAXA,"['yesterday', 'heard', 'biden', 'repeatedly', 'say', 'police', 'dept', 'needs']",0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0
LovelyLocLady,@JoeBiden #CatholicsForBiden #BidenHarris2020 I can’t take wait to vote for Joe Biden and @KamalaHarris ! #VPDebate,"['catholicsforbiden', 'take', 'wait', 'vote', 'joe', 'biden', 'vpdebate']",0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
JacobAndrewBaum,"No, Breonna Taylor never got justice. Kamala Harris and Joe Biden are fighting for that justice. Mike Pence ans Don… https://t.co/wPWurk1pV4","['breonna', 'taylor', 'never', 'got', 'justice', 'kamala', 'harris', 'joe', 'biden', 'fighting', 'justice', 'mike', 'pence', 'ans']",0,0.268,0.559,0.173,-0.2206,2.0,0.0,4.0,0.0,1.0
MarkDaVinciGrp,@JoeBiden Bullshit! https://t.co/oWs6thLu4V,['bullshit'],0,1.0,0.0,0.0,-0.5859,2.0,0.0,0.0,1.0,0.0
tr_williams,Oh you’re voting for Joe Biden smart move. I won’t tell anybody. I know you couldn’t mean Donald Trump who tramples… https://t.co/a4Aa56IG7N,"['voting', 'joe', 'biden', 'smart', 'move', 'tell', 'anybody', 'know', 'mean', 'donald', 'trump']",-1,0.0,0.787,0.213,0.4019,2.0,2.0,1.0,1.0,0.0
kiranjoyv,@JoeBiden and @KamalaHarris should stop ducking the #courtpacking issue https://t.co/isvPu9HViO,"['stop', 'ducking', 'courtpacking', 'issue']",0,0.423,0.577,0.0,-0.296,1.0,0.0,2.0,0.0,0.0
EdwardLGall1,@nowthisnews Kamala Harris is still filled in the lies against Mike Pence and President Donald Trump ! This I belie… https://t.co/u3W0ZAObju,"['kamala', 'harris', 'still', 'filled', 'lies', 'mike', 'pence', 'president', 'donald', 'trump']",1,0.237,0.763,0.0,-0.4215,3.0,1.0,3.0,0.0,1.0
KatJohnson69,@KamalaHarris @JoeBiden @realDonaldTrump @VP explain this away!  Truth from your own lips. THESE ARE THE FACTS!… https://t.co/LnI3ja5S1m,"['explain', 'away', 'truth', 'lips', 'facts']",0,0.0,0.635,0.365,0.3182,2.0,1.0,1.0,1.0,0.0
Dantethecomic,My vote for Biden is a vote that I’m hoping he goes to see his Catholic relatives in heaven in February so that I h… https://t.co/MZALl2nCbE,"['vote', 'biden', 'vote', 'hoping', 'goes', 'see', 'catholic', 'relatives', 'heaven', 'february']",0,0.0,0.567,0.433,0.7269,2.0,2.0,4.0,0.0,0.0
toomes_james,@JoeBiden Mr.Biden the debate Moderators Don’t have control. Trump and Pence don’t stop when ask !!!,"['debate', 'moderators', 'control', 'trump', 'pence', 'stop', 'ask']",0,0.268,0.732,0.0,-0.296,3.0,0.0,3.0,1.0,1.0
ericsomers,Donald Trump does not respect US military members or Veterans.  Biden’s son actually served! He gets it! #VPDebate,"['donald', 'trump', 'respect', 'military', 'members', 'veterans', 'biden', 'son', 'actually', 'served', 'gets', 'vpdebate']",-1,0.0,0.78,0.22,0.4767,3.0,1.0,2.0,1.0,1.0
RevChuckCurrie,Donald Trump believes that Mike Pence’s son is a loser. Joe Biden and Kamala Harris don't. #VPDebate,"['donald', 'trump', 'believes', 'mike', 'pence', 'son', 'loser', 'joe', 'biden', 'kamala', 'harris', 'vpdebate']",0,0.236,0.764,0.0,-0.5267,2.0,0.0,1.0,1.0,0.0
CaseyLind,@Jennifer2Flower @ravenlenore01 @KamalaHarris @JoeBiden I realize you're getting very used to lying from Trump but… https://t.co/nxLWKCe4dS,"['realize', 'getting', 'used', 'lying', 'trump']",0,0.459,0.541,0.0,-0.5267,2.0,1.0,3.0,2.0,1.0
EmilyGutwein,Joe Biden and Kamala Harris do not have a platform for their campaign. They don’t have plans. Kamala’s answer to ev… https://t.co/CUbIB87ker,"['joe', 'biden', 'kamala', 'harris', 'platform', 'campaign', 'plans', 'kamala', 'answer']",0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0
ffflygirl,i wld pay to hear Pence call trump just Donald .... like Kamala call Biden Joe when she talks abt him @KamalaHarris @VP,"['wld', 'pay', 'hear', 'pence', 'call', 'trump', 'donald', 'like', 'kamala', 'call', 'biden', 'joe', 'talks', 'abt']",0,0.088,0.755,0.157,0.2732,3.0,1.0,3.0,1.0,2.0
AmeliaGuntara,@Mike_Pence :: Joe Biden lie person. american is saver.Trump never hate the caption.@SenKamalaHarris : personal par… https://t.co/BjidGq1jad,"['joe', 'biden', 'lie', 'person', 'american', 'never', 'hate', 'caption', 'personal']",1,0.0,0.727,0.273,0.4585,2.0,0.0,2.0,1.0,1.0
nattlewis52,So pretty much Donald trump not shit go Biden,"['pretty', 'much', 'donald', 'trump', 'shit', 'biden']",1,0.333,0.37,0.296,-0.1027,2.0,0.0,2.0,1.0,1.0
majordemo,"Very shrewd, that Kamala Harris can prosecute Donald Trump in a debate in a way that Joe Biden probably cannot. #NowThat’sRadical","['shrewd', 'kamala', 'harris', 'prosecute', 'donald', 'trump', 'debate', 'way', 'joe', 'biden', 'probably', 'nowthat', 'sradical']",0,0.184,0.816,0.0,-0.4019,2.0,0.0,2.0,1.0,1.0
Lizbeth528,"@realDonaldTrump wants to intimidate and bully his way to victory in November.
https://t.co/shO5YErk5u","['wants', 'intimidate', 'bully', 'way', 'victory', 'november']",1,0.556,0.444,0.0,-0.6124,2.0,1.0,2.0,0.0,1.0
DanCoxEsq,"Senator Harris: “Donald Trump list the trade war with China.”
VP Pence: “lost? Joe Biden never fought it.” #VPDebate","['senator', 'harris', 'donald', 'trump', 'list', 'trade', 'war', 'pence', 'lost', 'joe', 'biden', 'never', 'fought', 'vpdebate']",0,0.324,0.574,0.102,-0.6414,2.0,0.0,2.0,1.0,1.0
CraigHD,"@JoeBiden Stop lying again. Our business, and six employees, closed because of YOU Joe Biden and Gov Cooper! We all… https://t.co/P8VoeqICQg","['stop', 'lying', 'business', 'six', 'employees', 'closed', 'joe', 'biden', 'gov', 'cooper']",-1,0.412,0.588,0.0,-0.6808,3.0,2.0,2.0,1.0,1.0
1dawg4life,"@JoeBiden @KamalaHarris A) Joe Biden Didn’t write this tweet 
B) Joe Biden didn’t pick Kamala
C) She’s contradicted… https://t.co/7iiQWCjo1P","['joe', 'biden', 'write', 'tweet', 'joe', 'biden', 'pick', 'kamala']",0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
DanCoxEsq,“Joe Biden has been Communist China’s biggest cheerleader. Donald Trump stood up to China and brought manufacturing… https://t.co/wY7lBNQpVW,"['joe', 'biden', 'communist', 'china', 'big', 'cheerleader', 'donald', 'trump', 'stood', 'china', 'brought']",0,0.0,0.84,0.16,0.2263,3.0,0.0,3.0,1.0,0.0
cswildfeuer,"@SenMikeLee Multiple articles say he did- they may not agree to what degree,but he did
https://t.co/JadMT5dJ6r","['multiple', 'articles', 'say', 'may', 'agree', 'degree']",0,0.0,0.667,0.333,0.3612,3.0,2.0,3.0,1.0,1.0
BlwdrdBobby,@JoeBiden I believe you. “Joe Biden saved the auto industry. You voted against it.” - Kamala Harris. That was an uppercut and a hook.,"['believe', 'joe', 'biden', 'saved', 'auto', 'industry', 'voted', 'kamala', 'harris', 'uppercut', 'hook']",0,0.0,0.781,0.219,0.4215,2.0,1.0,2.0,1.0,0.0
AKkevi7,Vice president pence is a gross negligence suck up. He’s repeating the same lies and false miss information that Do… https://t.co/Jx3NGPB45Y,"['vice', 'president', 'pence', 'gross', 'negligence', 'suck', 'repeating', 'lies', 'false', 'miss', 'information']",-1,0.598,0.402,0.0,-0.8555,3.0,0.0,3.0,1.0,0.0
LGFOKLA,@KamalaHarris is all about this #GreenNewDeal does she still not realize her running mate @JoeBiden stated last wee… https://t.co/FGqTKN1R2y,"['greennewdeal', 'still', 'realize', 'running', 'mate', 'stated', 'last']",0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0
MacGuffinDork,"@KamalaHarris said that @JoeBiden will not ban fracking, as a ""fact"". That something like that is said as a positiv… https://t.co/WywLEtsI4r","['said', 'ban', 'fracking', 'fact', 'something', 'like', 'said']",0,0.317,0.44,0.243,-0.2111,2.0,0.0,3.0,0.0,1.0
MorganRadford,"Shots fired over TRADE WAR. 

@VP Pence: “Lost the trade war with China? @JoeBiden never fought it.”

.… https://t.co/akx8Y1sPi3","['shots', 'fired', 'trade', 'war', 'pence', 'lost', 'trade', 'war', 'china', 'never', 'fought']",0,0.632,0.277,0.091,-0.9142,3.0,0.0,1.0,1.0,1.0
SenPolehanki,.@KamalaHarris has always been a champion and fighter for us. She shares @JoeBiden’s view of standing up for the ba… https://t.co/9Y0n7mKH91,"['always', 'champion', 'fighter', 'shares', 'view', 'standing']",0,0.0,0.28,0.72,0.7717,3.0,1.0,3.0,1.0,1.0
JacobAndrewBaum,"“I don’t even think science knows” is a quote from Donald Trump literally two weeks ago.
Joe Biden and Kamala Harri… https://t.co/OGzfFuCzn6","['even', 'think', 'science', 'knows', 'quote', 'donald', 'trump', 'literally', 'two', 'weeks', 'ago', 'joe', 'biden', 'kamala']",0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0
PeteCubaLibre,Yes Joe said he want all #ElectricVehicles and who is going to pay for them? @JoeBiden had 47 years and have done?… https://t.co/lyXa7RKcv9,"['yes', 'joe', 'said', 'want', 'electricvehicles', 'going', 'pay', 'years', 'done']",0,0.123,0.526,0.351,0.3818,3.0,2.0,6.0,1.0,0.0
AmeliaGuntara,@JoeBiden succes in economic.@SenKamalaHarris ..no common fear to society.@Mike_Pence visi underway right now will… https://t.co/Tl38Nfc2Ef,"['succes', 'economic', 'common', 'fear', 'society', 'visi', 'underway', 'right']",1,0.314,0.686,0.0,-0.4939,2.0,0.0,2.0,1.0,1.0
fbmillerii,The lies of @KamalaHarris in this debate are just showing the lack of credibility of the @JoeBiden @KamalaHarris ti… https://t.co/3xskSLEx78,"['lies', 'debate', 'showing', 'lack', 'credibility']",0,0.63,0.37,0.0,-0.6249,3.0,0.0,2.0,0.0,1.0
IAMSPACEBASE,everyone is begging for you to go vote for Donald Trump or Joe Biden and none of that matters because the people wh… https://t.co/wfoBaKkEog,"['everyone', 'begging', 'vote', 'donald', 'trump', 'joe', 'biden', 'none', 'matters', 'people']",0,0.107,0.893,0.0,-0.0191,3.0,1.0,4.0,0.0,0.0
RevChuckCurrie,The West is burning due to climate change. Hurricanes are more powerful than ever. Donald Trump says climate change… https://t.co/9BeZVXzr9c,"['west', 'burning', 'due', 'climate', 'change', 'hurricanes', 'powerful', 'ever', 'donald', 'trump', 'says', 'climate']",1,0.0,0.797,0.203,0.4215,3.0,0.0,3.0,1.0,1.0
Jaden_Reports,"Senator Kamala Harris on the economy: ""Joe Biden believes you measure the health and the strength of America's econ… https://t.co/XAMMsvdk7A","['senator', 'kamala', 'harris', 'economy', 'joe', 'biden', 'believes', 'measure', 'health', 'strength', 'america']",0,0.0,0.758,0.242,0.4939,2.0,1.0,2.0,0.0,0.0
PatriciaDoyle10,"@kyle_teamjoe @JoeBiden As a former Oakland Co. Resident, you have made me so happy. My rural genesee neighborhood… https://t.co/R2dqnqwxVe","['former', 'oakland', 'resident', 'made', 'happy', 'rural', 'genesee']",1,0.0,0.619,0.381,0.5719,2.0,1.0,2.0,1.0,1.0
SandyJLMurdock,@JoeBiden @KamalaHarris Thank you Joe she is doing great vote Biden Harris and save America,"['thank', 'joe', 'great', 'vote', 'biden', 'harris', 'save', 'america']",1,0.0,0.338,0.662,0.8689,2.0,1.0,3.0,1.0,0.0
goforawalker,I love the branding of Joe Biden as “Joe” in contrast to Donald Trump as “Trump.”,"['love', 'branding', 'joe', 'biden', 'joe', 'contrast', 'donald', 'trump', 'trump']",1,0.0,0.656,0.344,0.6369,2.0,1.0,1.0,0.0,0.0
katymatkins,I just need to say one thing... @KamalaHarris just said that @JoeBiden puts it all out there. 😂 I think we all know… https://t.co/2g1YjnUaCl,"['need', 'say', 'one', 'thing', 'said', 'puts', 'think']",0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0
EytanWallace,"Harris: “On the issue of the economy, I don’t think there could be more or a fundamental difference than Donald Trump and Joe Biden.”","['harris', 'issue', 'economy', 'think', 'could', 'fundamental', 'difference', 'donald', 'trump', 'joe', 'biden']",0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0
wendy_atkin,Good they should have never stopped https://t.co/YFV94iK4ed,"['good', 'never', 'stopped']",1,0.0,0.18,0.82,0.5523,1.0,1.0,2.0,1.0,1.0
RevChuckCurrie,Donald Trump paid $750 at most in taxes. But he gets the best health care available. All Americans deserve the same… https://t.co/I2WWjB6beN,"['donald', 'trump', 'paid', 'taxes', 'gets', 'best', 'health', 'care', 'available', 'americans', 'deserve']",1,0.0,0.549,0.451,0.8126,2.0,1.0,4.0,1.0,0.0
AmeliaGuntara,@Mike_Pence :: Transparancy Practice we continue.. He say thanks to @JoeBiden about his father...@SenKamalaHarris :… https://t.co/0JVPFjcmkA,"['transparancy', 'practice', 'continue', 'say', 'thanks', 'father']",1,0.0,0.633,0.367,0.4404,3.0,2.0,2.0,0.0,0.0
stealthguy1968,"@93wibc @VP @JoeBiden Either Biden or Trump wins.. We all know that Trump would be impeached, or Biden wins he will… https://t.co/VnIUIqmdsD","['either', 'biden', 'trump', 'wins', 'know', 'trump', 'would', 'impeached', 'biden', 'wins']",1,0.0,0.519,0.481,0.8126,3.0,1.0,3.0,1.0,0.0
JacobAndrewBaum,"Reminder: 12,000 people died from the swine flu on Vice President Biden’s watch.
210,000 Americans (and counting) h… https://t.co/XWAQQoca3v","['reminder', 'people', 'died', 'swine', 'flu', 'vice', 'president', 'biden', 'watch', 'americans', 'counting']",0,0.408,0.592,0.0,-0.7351,3.0,0.0,2.0,0.0,0.0
JimBurnsQuotes,@anthony93304139 @MikeMiss975 Biden went to Syracuse. That makes both Joe and Donald Orangemen,"['biden', 'went', 'syracuse', 'makes', 'joe', 'donald', 'orangemen']",0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
Newarkguy1973,"After calling Joe Biden a racist who opposed School busing, @KamalaHarris  now claims  she and @JoeBiden were raise… https://t.co/YEQ5eSr1v4","['calling', 'joe', 'biden', 'racist', 'opposed', 'school', 'busing', 'claims']",0,0.364,0.636,0.0,-0.6124,2.0,2.0,4.0,1.0,1.0
jcsumers,"Kamala Harris just hung her self...If the Drs tell me to take a vaccine I’ll take it, if Donald Trump says take it,… https://t.co/EvhHMGcD6T","['kamala', 'harris', 'hung', 'self', 'drs', 'tell', 'take', 'vaccine', 'take', 'donald', 'trump', 'says', 'take']",0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0
Cfortune97,Wait did he really just say “Stop playing politics with peoples lives”?!?!? Are you kidding me!? What has Donald Tr… https://t.co/voNyuU4Iko,"['wait', 'really', 'say', 'stop', 'playing', 'politics', 'peoples', 'lives', 'kidding', 'donald']",1,0.191,0.541,0.268,-0.0038,3.0,2.0,5.0,1.0,1.0
KevinMLevy,It’s FLABBERGASTING that Mike Pence wants to talk more about COVID-19 when POLL AFTER POLL shows that voters trust… https://t.co/4vmnBX9UqD,"['flabbergasting', 'mike', 'pence', 'wants', 'talk', 'poll', 'poll', 'shows', 'voters']",1,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0
RevChuckCurrie,Donald Trump and Mike Pence are in court right now trying to take away health care from millions of Americans with… https://t.co/IPyk7YgwjM,"['donald', 'trump', 'mike', 'pence', 'court', 'right', 'trying', 'take', 'away', 'health', 'care', 'millions', 'americans']",1,0.0,0.789,0.211,0.4939,3.0,0.0,3.0,0.0,1.0
AmeliaGuntara,#CoronaVirus.@SenKamalaHarris :donald trump dont have plan about covid but Joe Biden&amp;Kamala harris has .@JoeBiden :… https://t.co/n1hewMgEnj,"['coronavirus', 'donald', 'trump', 'dont', 'plan', 'covid', 'joe', 'biden', 'amp', 'kamala', 'harris']",0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
KathyVarzino,"@CaslonRichard @SueFliess @stardazedfla @JoeBiden We are👫! Let me tell you, Florida is lined up and down in my town… https://t.co/O0oO7Q21S9","['let', 'tell', 'florida', 'lined']",0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0
MoniqueOnelife,@hedda_martin @ProudSocialist I do know the history and I did state it’s out of fear that I will vote for Joe Biden… https://t.co/iNYhiT1XTS,"['know', 'history', 'state', 'fear', 'vote', 'joe']",0,0.39,0.61,0.0,-0.4939,2.0,1.0,3.0,1.0,0.0
RussOnPolitics,Joe Biden has some fantastic surrogates working for him. He has people like Pete Buttigieg; and Donald Trump has St… https://t.co/9OZtBeYUFL,"['joe', 'biden', 'fantastic', 'surrogates', 'working', 'people', 'like', 'pete', 'buttigieg', 'donald', 'trump']",1,0.0,0.596,0.404,0.7269,3.0,1.0,2.0,1.0,0.0
kmbeileb,@JoeBiden Only platform Biden and Harris has is Covid and Trump has this resolved! Therapeutics and vaccine on trac… https://t.co/8Yy7mlJoTd,"['platform', 'biden', 'harris', 'covid', 'trump', 'resolved', 'therapeutics', 'vaccine']",0,0.0,0.805,0.195,0.1779,2.0,0.0,2.0,1.0,1.0
JayaramMadhu,PRESIDENT DONALD TRUMP OF UNITED STATES OF AMERICA WILL BE REELECTED AS PRESIDENT IN NOV 2020 ELECTIONS BY MAJORITY… https://t.co/THs5c7ww3k,"['president', 'donald', 'trump', 'united', 'states', 'america', 'reelected', 'president', 'nov', 'elections']",0,0.0,0.763,0.237,0.4215,2.0,0.0,0.0,0.0,0.0
kmbeileb,@JoeBiden @KamalaHarris Also why is Harris supporting illegal aliens accused of sexual assault ( on children no les… https://t.co/WL54rkLBPM,"['also', 'harris', 'supporting', 'illegal', 'aliens', 'accused', 'sexual', 'assault', 'children']",1,0.549,0.286,0.166,-0.7717,3.0,0.0,3.0,1.0,2.0
JayaramMadhu,PRESIDENT DONALD TRUMP OF UNITED STATES OF AMERICA WILL BE REELECTED AS PRESIDENT IN NOV 2020 ELECTIONS BY MAJORITY… https://t.co/lWx4iUMWWO,"['president', 'donald', 'trump', 'united', 'states', 'america', 'reelected', 'president', 'nov', 'elections']",0,0.0,0.763,0.237,0.4215,2.0,0.0,0.0,0.0,0.0
meltedmrrorball,"Donald Trump likes Taylor Swifts music “25% less 🥴” 

and Joe Biden has taste 💙 

#VoteBidenHarris2020… https://t.co/VUrh2fOf7O","['donald', 'trump', 'likes', 'taylor', 'swifts', 'music', 'less', 'joe', 'biden', 'taste']",-1,0.0,0.763,0.237,0.4215,2.0,0.0,1.0,0.0,0.0
JayaramMadhu,PRESIDENT DONALD TRUMP OF UNITED STATES OF AMERICA WILL BE REELECTED AS PRESIDENT IN NOV 2020 ELECTIONS BY MAJORITY… https://t.co/XJnG0FoXAg,"['president', 'donald', 'trump', 'united', 'states', 'america', 'reelected', 'president', 'nov', 'elections']",0,0.0,0.763,0.237,0.4215,2.0,0.0,0.0,0.0,0.0
LW34416489,@realDonaldTrump Vote for Joe! He will save this country! Nothing but trouble with this President! He never brings… https://t.co/a0i2xPMymz,"['vote', 'joe', 'save', 'country', 'nothing', 'trouble', 'president', 'never']",-1,0.0,0.524,0.476,0.666,2.0,1.0,2.0,1.0,1.0
melphizzie,@JoeBiden @Araya_Hope____ @BarackObama @MichelleObama @DrBiden You need to win this election sir joe Biden so that… https://t.co/uKaFxW2svT,"['need', 'win', 'election', 'sir', 'joe', 'biden']",1,0.0,0.568,0.432,0.5859,2.0,1.0,3.0,1.0,1.0
venusenvirgo,"im not voting for joe biden unless he promises everyone a $2,000 stimulus check upon being elected . @JoeBiden… https://t.co/dWdWRnmvDn","['voting', 'joe', 'biden', 'unless', 'promises', 'everyone', 'stimulus', 'check', 'upon', 'elected']",0,0.0,0.776,0.224,0.3818,1.0,1.0,4.0,0.0,1.0
timothy_ayers,"I live in Orange County, Florida (one of the most important counties for @JoeBiden). I literally can’t believe how… https://t.co/IfwRIabViA","['live', 'orange', 'county', 'florida', 'one', 'important', 'counties', 'literally', 'believe']",1,0.0,0.816,0.184,0.2023,3.0,1.0,1.0,1.0,2.0
theflyestbratt,Joe Biden&gt;&gt;&gt;&gt;&gt;&gt; Donald Trump,"['joe', 'biden', 'donald', 'trump']",0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ispeakout8,Joe Biden Caught Red-Handed Misleading Americans About the Number of People Given Clemency While He Was VP via… https://t.co/VdjbEBZe1b,"['joe', 'biden', 'caught', 'misleading', 'americans', 'number', 'people', 'given', 'clemency']",0,0.245,0.636,0.118,-0.34,2.0,1.0,0.0,0.0,0.0
Eduardo14764996,"Vote for biden if you have seen allá the chaos and how racist donald trump is, he broke sustainable schemes for hum… https://t.co/Eg9hIEiplV","['vote', 'biden', 'seen', 'allá', 'chaos', 'racist', 'donald', 'trump', 'broke', 'sustainable', 'schemes']",0,0.568,0.432,0.0,-0.8885,2.0,1.0,3.0,1.0,1.0
808_DEPLORABLE,@JoeBiden The division began when Hillary lost to Trump. She refused to tell her followers to support the duly elec… https://t.co/nrVLO2eoEB,"['division', 'began', 'hillary', 'lost', 'trump', 'refused', 'tell', 'followers', 'support', 'duly']",0,0.317,0.493,0.19,-0.2023,3.0,2.0,3.0,0.0,1.0
